Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:44:06,28-05-2024 20:44:06,0.157s,PASSED
,,,,,,,
Test Cases/KBB/test_button_4,Chrome 125.0.0.0,,,28-05-2024 20:44:06,28-05-2024 20:44:18,12.197s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:44:06,28-05-2024 20:44:07,0.787s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:44:07,28-05-2024 20:44:15,8.320s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,28-05-2024 20:44:15,28-05-2024 20:44:15,0.019s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Your Car Guide""), ""Your Car Guide"")",Chrome 125.0.0.0,,,28-05-2024 20:44:15,28-05-2024 20:44:18,2.822s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:44:18,28-05-2024 20:44:18,0.171s,PASSED
,,,,,,,
Test Cases/KBB/test_click-button-1,Chrome 125.0.0.0,,,28-05-2024 20:47:42,28-05-2024 20:48:50,1m - 7.971s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:47:42,28-05-2024 20:47:43,1.015s,PASSED
"navigateToUrl(""https://www.kbb.com/whats-my-car-worth/"")",Chrome 125.0.0.0,,,28-05-2024 20:47:43,28-05-2024 20:48:13,29.178s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_New Cars by Make""), ""New Cars by Make"")",Chrome 125.0.0.0,,,28-05-2024 20:48:13,28-05-2024 20:48:50,37.763s,FAILED
,,,,,,,
Test Cases/KBB/test_click_button,Chrome 125.0.0.0,,,28-05-2024 20:48:50,28-05-2024 20:49:05,14.186s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:48:50,28-05-2024 20:48:51,0.896s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:48:51,28-05-2024 20:49:00,8.675s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_Price NewUsed""))",Chrome 125.0.0.0,,,28-05-2024 20:49:00,28-05-2024 20:49:04,4.365s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:49:04,28-05-2024 20:49:05,0.206s,PASSED
,,,,,,,
Test Cases/KBB/test_footer,Chrome 125.0.0.0,,,28-05-2024 20:49:05,28-05-2024 20:49:21,16.669s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:49:05,28-05-2024 20:49:06,0.856s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:49:06,28-05-2024 20:49:14,8.029s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,28-05-2024 20:49:14,28-05-2024 20:49:14,0.012s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_FAQ""))",Chrome 125.0.0.0,,,28-05-2024 20:49:14,28-05-2024 20:49:21,7.576s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:49:21,28-05-2024 20:49:21,0.152s,PASSED
,,,,,,,
Test Cases/KBB/test_logo,Chrome 125.0.0.0,,,28-05-2024 20:49:21,28-05-2024 20:49:33,12.095s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:49:21,28-05-2024 20:49:22,0.661s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:49:22,28-05-2024 20:49:31,8.612s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Shop Best Cars""), ""Shop Best Cars"")",Chrome 125.0.0.0,,,28-05-2024 20:49:31,28-05-2024 20:49:33,2.625s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:49:33,28-05-2024 20:49:33,0.188s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_1,Chrome 125.0.0.0,,,28-05-2024 20:49:33,28-05-2024 20:49:46,12.603s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:49:33,28-05-2024 20:49:34,0.665s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:49:34,28-05-2024 20:49:44,9.965s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,28-05-2024 20:49:44,28-05-2024 20:49:44,0.014s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Contact Us""))",Chrome 125.0.0.0,,,28-05-2024 20:49:44,28-05-2024 20:49:46,1.923s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_2,Chrome 125.0.0.0,,,28-05-2024 20:50:13,28-05-2024 20:50:24,11.265s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:50:13,28-05-2024 20:50:14,0.832s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:50:14,28-05-2024 20:50:24,9.982s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,28-05-2024 20:50:24,28-05-2024 20:50:24,0.020s,PASSED
acceptAlert(),Chrome 125.0.0.0,,,28-05-2024 20:50:24,28-05-2024 20:50:24,0.421s,FAILED
,,,,,,,
Test Cases/KBB/test_title_text,Chrome 125.0.0.0,,,28-05-2024 20:50:24,28-05-2024 20:50:40,15.138s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:50:24,28-05-2024 20:50:25,0.948s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:50:25,28-05-2024 20:50:34,8.241s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""), ""Sign In"")",Chrome 125.0.0.0,,,28-05-2024 20:50:34,28-05-2024 20:50:37,3.467s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""))",Chrome 125.0.0.0,,,28-05-2024 20:50:37,28-05-2024 20:50:39,2.253s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:50:39,28-05-2024 20:50:40,0.171s,PASSED
