Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Body,Chrome 125.0.0.0,,,29-05-2024 20:14:08,29-05-2024 20:22:33,8m - 24.917s,FAILED
,,,,,,,
Test Cases/FPT-TC03-Verify-Customer-Stories,Chrome 125.0.0.0,,,29-05-2024 20:16:25,29-05-2024 20:17:10,44.862s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:16:25,29-05-2024 20:16:26,0.954s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:16:26,29-05-2024 20:16:37,11.291s,PASSED
"verifyElementText(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/h3_CUSTOMER STORIES""), ""CUSTOMER STORIES"")",Chrome 125.0.0.0,,,29-05-2024 20:16:37,29-05-2024 20:17:10,32.601s,FAILED
,,,,,,,
Test Cases/FPT-TC04-Verify-Our-Mission,Chrome 125.0.0.0,,,29-05-2024 20:21:13,29-05-2024 20:22:33,1m - 20.016s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:21:13,29-05-2024 20:21:14,0.851s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:21:14,29-05-2024 20:21:25,11.087s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_WE ARE                              a c_6fe479""))",Chrome 125.0.0.0,,,29-05-2024 20:21:25,29-05-2024 20:21:56,31.494s,PASSED
"verifyElementText(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_WE ARE""), ""WE ARE"")",Chrome 125.0.0.0,,,29-05-2024 20:21:56,29-05-2024 20:22:33,36.572s,FAILED
