Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:04:39,28-05-2024 23:05:02,23.257s,PASSED
"verifyElementText(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Accompany You on Your Transformation Journey""), ""Accompany You on Your Transformation Journey"")",Chrome 125.0.0.0,,,28-05-2024 23:05:02,28-05-2024 23:05:34,32.160s,FAILED
,,,,,,,
Test Cases/FPT-TC14-Verify-Twitter-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:05:34,28-05-2024 23:06:25,50.975s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:05:35,28-05-2024 23:05:35,0.952s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:05:35,28-05-2024 23:05:53,17.969s,PASSED
"click(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 23:05:53,28-05-2024 23:06:25,31.824s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:06:25,28-05-2024 23:06:25,0.175s,PASSED
,,,,,,,
Test Cases/FPT-TC13-Verify-LearnMore-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:08:43,28-05-2024 23:09:29,46.034s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:08:43,28-05-2024 23:08:43,0.953s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:08:43,28-05-2024 23:08:57,13.126s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Learn more""))",Chrome 125.0.0.0,,,28-05-2024 23:08:57,28-05-2024 23:09:29,31.933s,FAILED
,,,,,,,
Test Cases/FPT-TC11-Verify-Event-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:11:55,28-05-2024 23:12:41,45.941s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:11:55,28-05-2024 23:11:56,0.808s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:11:56,28-05-2024 23:12:09,12.884s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Events""))",Chrome 125.0.0.0,,,28-05-2024 23:12:09,28-05-2024 23:12:41,32.234s,FAILED
,,,,,,,
Test Cases/FPT-TC12-Verify-Mission-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:12:41,28-05-2024 23:13:27,45.470s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:12:41,28-05-2024 23:12:42,0.843s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:12:42,28-05-2024 23:12:55,13.068s,PASSED
"click(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 23:12:55,28-05-2024 23:13:27,31.394s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:13:27,28-05-2024 23:13:27,0.153s,PASSED
,,,,,,,
Test Cases/FPT-TC10-Verify-Copyright,Chrome 125.0.0.0,,,28-05-2024 23:15:46,28-05-2024 23:16:34,47.990s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:15:46,28-05-2024 23:15:47,0.863s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:15:47,28-05-2024 23:16:02,15.208s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_Copyright  2023 FPTSoftware""))",Chrome 125.0.0.0,,,28-05-2024 23:16:02,28-05-2024 23:16:34,31.895s,FAILED
,,,,,,,
Test Cases/FPT-TC09-Industries-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:16:34,28-05-2024 23:17:20,45.561s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:16:34,28-05-2024 23:16:35,0.857s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:16:35,28-05-2024 23:16:48,12.991s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 23:16:48,28-05-2024 23:17:19,31.504s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:17:19,28-05-2024 23:17:20,0.163s,PASSED
,,,,,,,
Test Cases/FPT-TC08-Verify-Services-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:17:20,28-05-2024 23:18:05,45.745s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:17:20,28-05-2024 23:17:20,0.699s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:17:20,28-05-2024 23:17:34,13.407s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Services""))",Chrome 125.0.0.0,,,28-05-2024 23:17:34,28-05-2024 23:18:05,31.420s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:18:05,28-05-2024 23:18:05,0.173s,PASSED
,,,,,,,
Test Cases/FPT-TC07-Verify-AboutUS-Clickable,Chrome 125.0.0.0,,,28-05-2024 23:20:22,28-05-2024 23:21:07,45.009s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:20:22,28-05-2024 23:20:23,0.869s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:20:23,28-05-2024 23:20:36,12.421s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_About Us""))",Chrome 125.0.0.0,,,28-05-2024 23:20:36,28-05-2024 23:21:07,31.692s,FAILED
