Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_Price NewUsed""))",Chrome 125.0.0.0,,,29-05-2024 21:01:24,29-05-2024 21:01:55,31.788s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 21:01:55,29-05-2024 21:01:56,0.192s,PASSED
,,,,,,,
Test Cases/KBB/test_footer,Chrome 125.0.0.0,,,29-05-2024 21:01:56,29-05-2024 21:02:12,16.632s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 21:01:56,29-05-2024 21:01:56,0.665s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 21:01:56,29-05-2024 21:02:09,13.051s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 21:02:09,29-05-2024 21:02:09,0.011s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_FAQ""))",Chrome 125.0.0.0,,,29-05-2024 21:02:09,29-05-2024 21:02:12,2.733s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 21:02:12,29-05-2024 21:02:12,0.138s,PASSED
,,,,,,,
Test Cases/KBB/test_logo,Chrome 125.0.0.0,,,29-05-2024 21:02:12,29-05-2024 21:02:22,10.265s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 21:02:12,29-05-2024 21:02:13,0.659s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 21:02:13,29-05-2024 21:02:20,6.688s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Shop Best Cars""), ""Shop Best Cars"")",Chrome 125.0.0.0,,,29-05-2024 21:02:20,29-05-2024 21:02:22,2.729s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 21:02:22,29-05-2024 21:02:22,0.180s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_1,Chrome 125.0.0.0,,,29-05-2024 21:02:22,29-05-2024 21:02:39,16.462s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 21:02:22,29-05-2024 21:02:23,0.704s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 21:02:23,29-05-2024 21:02:36,12.909s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 21:02:36,29-05-2024 21:02:36,0.011s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Contact Us""))",Chrome 125.0.0.0,,,29-05-2024 21:02:36,29-05-2024 21:02:39,2.802s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_2,Chrome 125.0.0.0,,,29-05-2024 21:03:02,29-05-2024 21:03:09,7.283s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 21:03:02,29-05-2024 21:03:03,0.821s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 21:03:03,29-05-2024 21:03:09,6.229s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 21:03:09,29-05-2024 21:03:09,0.009s,PASSED
acceptAlert(),Chrome 125.0.0.0,,,29-05-2024 21:03:09,29-05-2024 21:03:09,0.214s,FAILED
,,,,,,,
Test Cases/KBB/test_title_text,Chrome 125.0.0.0,,,29-05-2024 21:03:09,29-05-2024 21:03:22,12.768s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 21:03:09,29-05-2024 21:03:10,0.812s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 21:03:10,29-05-2024 21:03:16,5.905s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""), ""Sign In"")",Chrome 125.0.0.0,,,29-05-2024 21:03:16,29-05-2024 21:03:20,3.897s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""))",Chrome 125.0.0.0,,,29-05-2024 21:03:20,29-05-2024 21:03:22,1.948s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 21:03:22,29-05-2024 21:03:22,0.169s,PASSED
