Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Social_Icon,Chrome 125.0.0.0,,,29-05-2024 22:19:03,29-05-2024 22:19:17,14.484s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Dribbble_Ico,Chrome 125.0.0.0,,,29-05-2024 22:19:03,29-05-2024 22:19:08,5.438s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:03,29-05-2024 22:19:05,1.798s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,29-05-2024 22:19:05,29-05-2024 22:19:08,2.810s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:08,29-05-2024 22:19:08,0.403s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:08,29-05-2024 22:19:08,0.161s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Facebook_Ico,Chrome 125.0.0.0,,,29-05-2024 22:19:08,29-05-2024 22:19:13,4.333s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:08,29-05-2024 22:19:09,0.869s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,29-05-2024 22:19:09,29-05-2024 22:19:12,2.964s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:12,29-05-2024 22:19:13,0.302s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:13,29-05-2024 22:19:13,0.143s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Twitter_Ico,Chrome 125.0.0.0,,,29-05-2024 22:19:13,29-05-2024 22:19:17,4.435s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:13,29-05-2024 22:19:14,0.985s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,29-05-2024 22:19:14,29-05-2024 22:19:17,2.974s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:17,29-05-2024 22:19:17,0.316s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:17,29-05-2024 22:19:17,0.143s,PASSED
