Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
all-kbb,Chrome 125.0.0.0,,,29-05-2024 20:46:59,29-05-2024 20:55:16,8m - 17.003s,FAILED
,,,,,,,
Test Cases/KBB/check-connections,Chrome 125.0.0.0,,,29-05-2024 20:46:59,29-05-2024 20:47:13,14.541s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:46:59,29-05-2024 20:47:00,1.286s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:47:00,29-05-2024 20:47:11,10.141s,PASSED
"scrollToPosition(0, 0)",Chrome 125.0.0.0,,,29-05-2024 20:47:11,29-05-2024 20:47:11,0.028s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_FacebookTwitterRSSLinkedInYouTube 1995-_981592""))",Chrome 125.0.0.0,,,29-05-2024 20:47:11,29-05-2024 20:47:13,2.696s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:47:13,29-05-2024 20:47:13,0.201s,PASSED
,,,,,,,
Test Cases/KBB/check_button_3,Chrome 125.0.0.0,,,29-05-2024 20:47:13,29-05-2024 20:47:29,15.997s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:47:14,29-05-2024 20:47:14,0.740s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:47:14,29-05-2024 20:47:27,12.507s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Shop Best Cars""), ""Shop Best Cars"")",Chrome 125.0.0.0,,,29-05-2024 20:47:27,29-05-2024 20:47:29,2.499s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:47:29,29-05-2024 20:47:29,0.175s,PASSED
,,,,,,,
Test Cases/KBB/click-about-us,Chrome 125.0.0.0,,,29-05-2024 20:47:29,29-05-2024 20:47:40,10.310s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:47:30,29-05-2024 20:47:30,0.677s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:47:30,29-05-2024 20:47:33,2.625s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:47:33,29-05-2024 20:47:33,0.014s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_About Us""))",Chrome 125.0.0.0,,,29-05-2024 20:47:33,29-05-2024 20:47:40,6.801s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:47:40,29-05-2024 20:47:40,0.147s,PASSED
,,,,,,,
Test Cases/KBB/click-careers,Chrome 125.0.0.0,,,29-05-2024 20:47:40,29-05-2024 20:47:52,12.037s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:47:40,29-05-2024 20:47:41,0.678s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:47:41,29-05-2024 20:47:48,7.961s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:47:48,29-05-2024 20:47:49,0.013s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Do Not Sell My Personal Information""))",Chrome 125.0.0.0,,,29-05-2024 20:47:49,29-05-2024 20:47:52,3.161s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:47:52,29-05-2024 20:47:52,0.177s,PASSED
,,,,,,,
Test Cases/KBB/click-privacy,Chrome 125.0.0.0,,,29-05-2024 20:47:52,29-05-2024 20:48:08,15.953s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:47:52,29-05-2024 20:47:53,0.677s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:47:53,29-05-2024 20:48:05,12.023s,PASSED
"scrollToPosition(0, 0)",Chrome 125.0.0.0,,,29-05-2024 20:48:05,29-05-2024 20:48:05,0.012s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Do Not Process My Sensitive Information""))",Chrome 125.0.0.0,,,29-05-2024 20:48:05,29-05-2024 20:48:08,3.040s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:48:08,29-05-2024 20:48:08,0.160s,PASSED
,,,,,,,
Test Cases/KBB/test-copyright,Chrome 125.0.0.0,,,29-05-2024 20:48:08,29-05-2024 20:48:18,10.676s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:48:08,29-05-2024 20:48:09,0.793s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:48:09,29-05-2024 20:48:16,7.056s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:48:16,29-05-2024 20:48:16,0.011s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_FAQContact UsDo Not Sell My Personal In_2db4c4""))",Chrome 125.0.0.0,,,29-05-2024 20:48:16,29-05-2024 20:48:18,2.595s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:48:18,29-05-2024 20:48:18,0.176s,PASSED
,,,,,,,
Test Cases/KBB/test-licking-footer,Chrome 125.0.0.0,,,29-05-2024 20:48:18,29-05-2024 20:48:30,11.373s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:48:19,29-05-2024 20:48:19,0.695s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:48:19,29-05-2024 20:48:27,7.873s,PASSED
