Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Shopee/S_23,Chrome 125.0.0.0,,,01-06-2024 20:50:44,01-06-2024 20:50:47,3.185s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:50:44,01-06-2024 20:50:47,2.725s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:50:47,01-06-2024 20:50:47,0.451s,PASSED
,,,,,,,
Test Cases/Shopee/S_24,Chrome 125.0.0.0,,,01-06-2024 20:50:47,01-06-2024 20:50:50,2.969s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:50:47,01-06-2024 20:50:50,2.602s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:50:50,01-06-2024 20:50:50,0.364s,PASSED
,,,,,,,
Test Cases/Shopee/S_25,Chrome 125.0.0.0,,,01-06-2024 20:50:50,01-06-2024 20:50:54,3.556s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:50:50,01-06-2024 20:50:53,3.265s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:50:53,01-06-2024 20:50:54,0.282s,PASSED
,,,,,,,
Test Cases/Shopee/S_26,Chrome 125.0.0.0,,,01-06-2024 20:50:54,01-06-2024 20:50:58,3.871s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:50:54,01-06-2024 20:50:57,3.583s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:50:57,01-06-2024 20:50:58,0.280s,PASSED
,,,,,,,
Test Cases/Shopee/S_27,Chrome 125.0.0.0,,,01-06-2024 20:50:58,01-06-2024 20:51:01,3.895s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:50:58,01-06-2024 20:51:01,3.593s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:01,01-06-2024 20:51:01,0.292s,PASSED
,,,,,,,
Test Cases/Shopee/S_28,Chrome 125.0.0.0,,,01-06-2024 20:51:01,01-06-2024 20:51:05,3.638s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:01,01-06-2024 20:51:05,3.363s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:05,01-06-2024 20:51:05,0.268s,PASSED
,,,,,,,
Test Cases/Shopee/S_29,Chrome 125.0.0.0,,,01-06-2024 20:51:05,01-06-2024 20:51:09,3.780s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:05,01-06-2024 20:51:09,3.505s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:09,01-06-2024 20:51:09,0.272s,PASSED
,,,,,,,
Test Cases/Shopee/S_3,Chrome 125.0.0.0,,,01-06-2024 20:51:09,01-06-2024 20:51:13,3.761s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:09,01-06-2024 20:51:12,3.466s,PASSED
