Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Header_Footer,Chrome 125.0.0.0,,,29-05-2024 18:59:55,29-05-2024 19:11:56,12m - 0.307s,FAILED
,,,,,,,
Test Cases/FPT-TC01-Verify-Header,Chrome 125.0.0.0,,,29-05-2024 19:02:45,29-05-2024 19:03:18,32.937s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:02:45,29-05-2024 19:02:46,1.061s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:02:46,29-05-2024 19:03:10,23.878s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/img_Singapore (English)_img-logo""))",Chrome 125.0.0.0,,,29-05-2024 19:03:10,29-05-2024 19:03:18,7.978s,FAILED
,,,,,,,
Test Cases/FPT-TC02-Verify-ContactUS,Chrome 125.0.0.0,,,29-05-2024 19:10:48,29-05-2024 19:11:56,1m - 7.917s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:10:48,29-05-2024 19:10:49,0.847s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:10:49,29-05-2024 19:11:19,30.538s,PASSED
"scrollToElement(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_About Us                Careers        _647cf1""), 0)",Chrome 125.0.0.0,,,29-05-2024 19:11:19,29-05-2024 19:11:56,36.517s,FAILED
