Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Learn more""))",Chrome 125.0.0.0,,,29-05-2024 19:21:16,29-05-2024 19:21:48,31.785s,FAILED
,,,,,,,
Test Cases/FPT-TC11-Verify-Event-Clickable,Chrome 125.0.0.0,,,29-05-2024 19:24:00,29-05-2024 19:24:46,46.180s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:24:00,29-05-2024 19:24:01,0.842s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:24:01,29-05-2024 19:24:12,11.591s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Events""))",Chrome 125.0.0.0,,,29-05-2024 19:24:12,29-05-2024 19:24:46,33.738s,FAILED
,,,,,,,
Test Cases/FPT-TC12-Verify-Mission-Clickable,Chrome 125.0.0.0,,,29-05-2024 19:24:46,29-05-2024 19:25:30,43.759s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:24:46,29-05-2024 19:24:47,0.826s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:24:47,29-05-2024 19:24:58,11.144s,PASSED
"click(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,29-05-2024 19:24:58,29-05-2024 19:25:30,31.611s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 19:25:30,29-05-2024 19:25:30,0.170s,PASSED
,,,,,,,
Test Cases/FPT-TC10-Verify-Copyright,Chrome 125.0.0.0,,,29-05-2024 19:27:45,29-05-2024 19:28:29,43.668s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:27:45,29-05-2024 19:27:46,0.868s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:27:46,29-05-2024 19:27:57,10.850s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_Copyright  2023 FPTSoftware""))",Chrome 125.0.0.0,,,29-05-2024 19:27:57,29-05-2024 19:28:29,31.928s,FAILED
,,,,,,,
Test Cases/FPT-TC09-Industries-Clickable,Chrome 125.0.0.0,,,29-05-2024 19:28:29,29-05-2024 19:29:14,44.841s,PASSED
