Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Header_Footer,Chrome 125.0.0.0,,,28-05-2024 21:10:31,28-05-2024 21:26:48,16m - 17.028s,FAILED
,,,,,,,
Test Cases/FPT-TC01-Verify-Header,Chrome 125.0.0.0,,,28-05-2024 21:16:16,28-05-2024 21:17:55,1m - 39.353s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:16:16,28-05-2024 21:16:17,0.842s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:16:17,28-05-2024 21:17:45,1m - 28.765s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/img_Singapore (English)_img-logo""))",Chrome 125.0.0.0,,,28-05-2024 21:17:45,28-05-2024 21:17:55,9.731s,FAILED
,,,,,,,
Test Cases/FPT-TC02-Verify-ContactUS,Chrome 125.0.0.0,,,28-05-2024 21:24:43,28-05-2024 21:26:48,2m - 5.808s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:24:43,28-05-2024 21:24:44,1.119s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:24:44,28-05-2024 21:26:12,1m - 28.508s,PASSED
"scrollToElement(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_About Us                Careers        _647cf1""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:26:12,28-05-2024 21:26:48,36.154s,FAILED
